Ad ID,Car Name,Make,Model,Year,KM's driven,Price,Fuel,Registration city,Car documents,Assembly,Transmission,Condition,Seller Location,Car Features
1080281863,Toyota Yaris,Toyota,Yaris,2021,42000,4100000,Petrol,Karachi,Original,Local,Automatic,Used,"Tariq Road, Karachi","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, DVD Player, Front Speakers, Front Camera, Heated Seats, Immobilizer Key, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear AC Vents, Rear speakers, Rear Camera, Steering Switches, USB and Auxillary Cable"
1080274485,Carry bolan for sale 2009(0332-5267699),Suzuki,Bolan,2009,100000,860000,Petrol,Rawalpindi,Original,Local,Manual,Used,"PWD Road, Islamabad","Alloy Rims, Front Speakers, USB and Auxillary Cable"
1080734887,Mehran 2011 model,Suzuki,Mehran VXR,2011,35000,530000,Petrol,Multan,Original,Local,Manual,Used,"New Shah Shams Colony, Multan","AM/FM Radio, Rear speakers"
1080848050,Honda City 1.3 iVTEC 2010,Honda,City IVTEC,2010,210000,2490000,Petrol,Islamabad,Original,Local,Manual,Used,"MPCHS - Multi Gardens, Islamabad","ABS, Air Conditioning, AM/FM Radio, Front Speakers, Power Locks, Power Steering"
1079820337,Mira ES,Daihatsu,Mira,2012,100000,2070000,Petrol,Karachi,Original,Imported,Automatic,Used,"Citizen Road, Hyderabad","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Climate Control, Immobilizer Key, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080195197,new tire new Battery koi kaam ni hone wala,Daihatsu,Hijet,2017,5700,1150000,Petrol,Islamabad,Original,Imported,Automatic,Used,"Others, Faisalabad","ABS, Air Bags, Air Conditioning, Front Speakers, Navigation System, Power Locks, Power Steering, Rear Camera, USB and Auxillary Cable"
1080405734,Toyota Corolla 1.3 GLi Manual,Toyota,Corolla GLI,2012,105000,2650000,Petrol,Karachi,Original,Local,Manual,Used,"University Road, Karachi","ABS, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cassette Player, Cool Box, Front Speakers, Front Camera, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers"
1080896268,Suzuki Swift DLX 2016,Suzuki,Swift,2016,74000,2225000,Petrol,Lahore,Original,Local,Manual,Used,"Gulberg 3, Lahore","ABS, Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Immobilizer Key, Power Mirrors, Power Steering, Power Windows, Rear Camera"
1080569074,Suzuki swift dlx 2019,Suzuki,Swift,2019,62000,2690000,Petrol,Lahore,Original,Local,Manual,Used,"Misri Shah, Lahore","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Front Speakers, Immobilizer Key, Navigation System, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, Steering Switches, USB and Auxillary Cable"
1076710162,wagon r VXL 2021 b2b genuine,Suzuki,Wagon R,2021,8000,2900000,Petrol,Karachi,Original,Local,Manual,Used,"Gulistan-e-Jauhar Block 2, Karachi","Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Immobilizer Key, Power Locks, Power Steering, Power Windows, USB and Auxillary Cable"
1080410629,Suzuki Bolan carry diba,Suzuki,Bolan,2015,46500,850000,Petrol,Lahore,Original,Local,Manual,Used,"Bhagatpura, Lahore","Alloy Rims, AM/FM Radio, DVD Player"
1080273049,Daihatsu currently 2009,Daihatsu,Cuore,2008,84512,745000,Petrol,Karachi,Original,Local,Manual,Used,"Gulzar-E-Hijri, Karachi",CD Player
1080743932,Toyota corolla xli 2007,Toyota,Corolla XLI,2007,150000,1650000,Petrol,Multan,Original,Local,Manual,Used,"Block 10, Dera Ghazi Khan","Air Conditioning, Alloy Rims, AM/FM Radio, DVD Player, Front Camera, Keyless Entry, Navigation System, Power Steering, Rear AC Vents, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080791961,Honda city 2005 03115777508,Honda,City IDSI,2005,95000,1625000,Petrol,Islamabad,Original,Imported,Manual,Used,"Westridge, Rawalpindi","Alloy Rims, DVD Player, Front Speakers, Rear speakers, Rear Camera"
1080441090,Chevrolet joy 2009 better than mehran alto coure,Chevrolet,Joy,2009,107000,900000,Petrol,Lahore,Original,Imported,Manual,Used,"Township - Sector C1, Lahore","ABS, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player, Front Speakers, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, USB and Auxillary Cable"
1078345373,100% genuine.  in doctor use,Honda,Civic Oriel,2017,90000,4850000,Petrol,Lahore,Original,Local,Automatic,Used,"Ajwa Residencia, Renala Khurd","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player"
1078630914,Toyota Yaris ATIV X CVT-i 1.5 Excellent Condition 2021,Toyota,Yaris,2021,20000,4380000,Petrol,Karachi,Original,Local,Automatic,Used,"DHA Phase 1, Karachi","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cruise Control, Climate Control, Front Speakers, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear speakers, Steering Switches, USB and Auxillary Cable"
1079380582,"Suzuki Every sofa set 2021 Model, Fresh Import 2023 fx price investme",Suzuki,Every,2021,15654,3270000,Petrol,Unregistered,Original,Imported,Automatic,Used,"DHA Defence, Gujranwala","Air Conditioning, Power Locks, Power Mirrors, Power Steering, Power Windows, Steering Switches, USB and Auxillary Cable"
1080715076,Hyundai Santro Club 2003 Bumper to bumper Total Genuan brand new tyers,Hyundai,Santro,2003,123456,825000,Petrol,Lahore,Original,Local,Manual,Used,"Cantt, Lahore","Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Rear speakers, Steering Switches, USB and Auxillary Cable"
1080721691,Suzuki Alto 2004 November Model Karachi  Running position,Suzuki,Alto,2004,100000,480000,CNG,Karachi,Original,Local,Manual,Used,"I.I. Chundrigar Road, Karachi",Power Steering
1080407586,Kia classic,KIA,Classic,2000,12345,450000,Petrol,Karachi,Original,Local,Manual,Used,"Korangi Industrial Area, Karachi","Air Conditioning, AM/FM Radio, Power Mirrors, Power Windows, USB and Auxillary Cable"
1080516330,Urgent Sell Kia Spectra Silver 2002,KIA,Spectra,2002,120000,550000,CNG,Karachi,Original,Imported,Manual,Used,"Kamran Chowrangi, Karachi","Air Conditioning, Alloy Rims, Power Mirrors, Power Steering, Power Windows, Rear speakers, Steering Switches, USB and Auxillary Cable"
1080825444,good condition,Suzuki,Mehran VXR,2012,70000,820000,Petrol,Lahore,Original,Imported,Manual,Used,"Others, Faisalabad","Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cool Box, Rear speakers, USB and Auxillary Cable"
1078275738,Daihatsu Move,Daihatsu,Move,2012,77000,2275000,Petrol,Lahore,Original,Imported,Automatic,Used,"Gulberg 3, Lahore","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Climate Control, Front Speakers, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera, USB and Auxillary Cable"
1080786541,Suzuki Alto VXR 2021,Suzuki,Alto,2021,70000,2350000,Petrol,Islamabad,Original,Local,Manual,Used,"Defence Road, Sialkot","Air Bags, Air Conditioning, AM/FM Radio, CD Player, Front Speakers, Immobilizer Key, Keyless Entry, Power Locks, Power Steering, USB and Auxillary Cable"
1080844075,Suzuki Mehran vxr 2006 mint conditions,Suzuki,Mehran VXR,2006,1234,545000,Petrol,Karachi,Original,Local,Manual,Used,"Gulistan-e-Jauhar, Karachi",Air Conditioning
1080360765,Wagon R vxr,Suzuki,Wagon R,2018,122000,2100000,Petrol,Lahore,Original,Local,Manual,Used,"Military Accounts Housing Society, Lahore","Air Conditioning, CD Player, Front Speakers, Power Steering, USB and Auxillary Cable"
1080340626,DAIHATSU HIJET 12/18,Daihatsu,Hijet,2018,130000,1395000,Petrol,Karachi,Original,Imported,Automatic,Used,"Light House, Karachi","ABS, Air Bags, Air Conditioning, AM/FM Radio, CD Player, Front Speakers, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080740740,Honda City 1.5 Aspire 2019,Honda,City IVTEC,2019,43000,4200000,Petrol,Islamabad,Original,Local,Automatic,Used,"Chowk Kumharanwala, Multan","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1079964562,hundai santro,Hyundai,Santro,2007,90000,1055000,Petrol,Lahore,Original,Local,Manual,Used,"Faisalabad, Punjab","Power Locks, Power Steering, Power Windows"
1080183018,3453371223,Daihatsu,Cuore,2001,12378,580000,Petrol,Faisalabad,Original,Imported,Manual,Used,"Khurianwala, Faisalabad",ABS
1080046997,Honda civic 2010,Honda,Civic Prosmetic,2010,92000,2600000,Petrol,Bahawalpur,Original,Local,Automatic,Used,"Model Town C, Bahawalpur",Sun Roof
1080778959,cultus vxr ac 7/8 modal urgent sail need money,Suzuki,Cultus VXR,2008,85421,836999,Petrol,Lahore,Original,Imported,Manual,Used,"Sialkot Road, Gujranwala","Air Conditioning, AM/FM Radio"
1076277659,SUZUKI BOLAN ORIGINAL FOR SALE IN 8.5 LAKH O32O778O287,Suzuki,Bolan,2014,95500,840000,Petrol,Karachi,Original,Local,Manual,Used,"Malir Cantonment, Karachi",Heated Seats
1080528810,faw v2 argent sell my car,FAW,V2,2018,75000,1550000,Petrol,Islamabad,Original,Imported,Manual,Used,"Sheikh Basti, Okara","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Immobilizer Key, Power Locks, Power Mirrors, Power Steering, Power Windows, USB and Auxillary Cable"
1080829421,home use car hai sirf shokeen he rabta karay no chaska plz,Toyota,Corolla GLI,2009,250000,2225000,Petrol,Multan,Original,Local,Manual,Used,"Airport Road, Sialkot","ABS, Air Conditioning, AM/FM Radio, CD Player, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera, USB and Auxillary Cable"
1080435087,Hyundai santro GV ( 03015700178 ),Hyundai,Santro,2006,80000,970000,Petrol,Lahore,Original,Local,Manual,Used,"Harbanspura, Lahore",Alloy Rims
1080555015,Corolla Gli 2016 Manual (front accidental),Toyota,Corolla GLI,2016,94000,3000000,Petrol,Lahore,Original,Local,Manual,Used,"Chenab Rangers Road, Sialkot","ABS, Air Conditioning, AM/FM Radio, Climate Control, DVD Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1079149513,Toyota Corolla Xli 2008,Toyota,Corolla XLI,2008,150000,2100000,Petrol,Islamabad,Original,Local,Manual,Used,"Jada, Jhelum","AM/FM Radio, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera"
1080862306,corrolla GLi all ok 2 piece shower,Toyota,Corolla GLI,2012,230000,2400000,Petrol,Sindh,Original,Local,Manual,Used,"New Samanabad, Lahore",Power Mirrors
1080371809,good condition family used car,Suzuki,Wagon R,2015,83000,1680000,Petrol,Lahore,Original,Imported,Manual,Used,"Urdu Bazar, Lahore","Air Conditioning, AM/FM Radio, CD Player, Power Steering"
1080859963,Suzuki Cultus 2015 Total Genuine,Suzuki,Cultus VXR,2015,115000,1625000,Petrol,Lahore,Original,Local,Manual,Used,"Nishatabad, Faisalabad","Air Conditioning, AM/FM Radio, CD Player, Front Speakers, Keyless Entry, Power Locks, Rear speakers, Rear Camera, USB and Auxillary Cable"
1079811292,Santro club 2004 for sale,Hyundai,Santro,2004,177100,750000,Petrol,Sindh,Original,Imported,Manual,Used,"I-9, Islamabad","Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Power Steering"
1070202970,Santro Club 2005,Hyundai,Santro,2005,95000,910000,Petrol,Lahore,Original,Local,Manual,Used,"Harbanspura, Lahore","Air Conditioning, Alloy Rims, AM/FM Radio, CD Player"
1080810362,santro 2005,Hyundai,Santro,2005,1234,800000,Petrol,Faisalabad,Original,Imported,Manual,Used,"Ghulam Mohammad Abad, Faisalabad","AM/FM Radio, Front Speakers, Power Locks, Power Steering, Power Windows, Rear speakers, USB and Auxillary Cable"
1080619104,kia Picanto 2021 auto transmission,KIA,Picanto,2021,18000,3100000,Petrol,Lahore,Original,Imported,Automatic,Used,"Rangpura Road, Sialkot","ABS, Air Bags, Air Conditioning, AM/FM Radio, CD Player, DVD Player, Front Speakers, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera, USB and Auxillary Cable"
1080856025,Urgent sale  Contect on 03003552081,Toyota,Corolla GLI,2014,180000,2900000,Petrol,Punjab,Original,Imported,Automatic,Used,"Gul Abad, Lower Dir","Air Conditioning, AM/FM Radio, CD Player, Front Speakers, Front Camera, Rear Camera"
1080774853,Toyota Carolla 2011 full original for sale,Toyota,Corolla GLI,2011,82000,2550000,Petrol,Sindh,Original,Local,Manual,Used,"Hyderabad, Sindh","ABS, Air Bags, Air Conditioning, Alloy Rims, CD Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080067480,Mitsubishi Ek wagon 2015 (03408730882),Mitsubishi,Ek Wagon,2015,50000,2080000,Petrol,Sindh,Original,Imported,Automatic,Used,"Saddar, Karachi","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player, Cool Box, Cruise Control, Climate Control, DVD Player, Front Speakers, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080879263,honda city idsi vario,Honda,City Vario,2006,160000,1580000,Petrol,Sindh,Original,Local,Automatic,Used,"Rahatabad, Peshawar","Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera"
1080746543,Suzuki every model 2010/import2014/reg2017,Suzuki,Every,2010,200000,1450000,Petrol,Lahore,Original,Imported,Automatic,Used,"Fateh Garh Town, Sialkot",Sun Roof
1080338276,KIA Picanto,KIA,Picanto,2021,65000,2700000,Petrol,Punjab,Original,Local,Automatic,Used,"Victoria Park, Lahore","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player, Cool Box, Cruise Control, Climate Control, DVD Player, Front Speakers, Front Camera, Heated Seats, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear AC Vents, Rear speakers, Rear Camera, Sun Roof, Steering Switches, USB and Auxillary Cable"
1080199081,karvaan plus.,Changan,Karvaan,2022,12700,2600000,Petrol,Hyderabad,Original,Local,Manual,Used,"Abdullah Heaven, Hyderabad","Air Conditioning, AM/FM Radio, CD Player, Front Speakers, Power Steering, Power Windows, Rear AC Vents"
1076278184,Suzuki bolan,Suzuki,Bolan,2019,60700,1375000,Petrol,Lahore,Original,Local,Manual,Used,"Kot Abdul Malik, Sheikhüpura","Alloy Rims, AM/FM Radio, CD Player, Front Speakers, Immobilizer Key, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080595472,HONDA CITY,Honda,City IVTEC,2021,29400,4050000,Petrol,Islamabad,Original,Local,Manual,Used,"University Chowk, Bahawalpur","ABS, Air Bags, Air Conditioning, AM/FM Radio, CD Player, DVD Player, Front Speakers, Front Camera, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1079056740,Coure 2007,Daihatsu,Cuore,2007,245128,780000,Petrol,Karachi,Original,Local,Manual,Used,"Gulshan-E-Hadeed, Karachi","Air Conditioning, Alloy Rims, AM/FM Radio, Rear AC Vents, Rear speakers, USB and Auxillary Cable"
1080519282,Honda City idsi Vario Automatic,Honda,City Vario,2005,223000,1725000,Petrol,Lahore,Original,Local,Automatic,Used,"Wapda Town, Lahore","Air Conditioning, AM/FM Radio, Front Speakers, Immobilizer Key"
1080135749,Suzuki ravi 2005,Suzuki,Ravi,2005,100000,290000,Petrol,Karachi,Original,Imported,Manual,Used,"Gulistan-e-Jauhar - Block 16-A, Karachi",ABS
1080547380,Urgent for sale,Suzuki,Bolan,2008,55000,720000,CNG,Islamabad,Original,Imported,Manual,Used,"GT Road, Wah",Alloy Rims
1080859014,2009 Full Okay Carry daba,Suzuki,Bolan,2009,91000,950000,Petrol,Islamabad,Original,Local,Manual,Used,"PIA Cooperative Officers Housing Society, Rawalpindi","Front Speakers, USB and Auxillary Cable"
1077775201,Mira L 2015/ 17 Pleo,Daihatsu,Mira,2015,70000,1920000,Petrol,Karachi,Original,Imported,Automatic,Used,"Malir, Karachi","ABS, Air Bags, Air Conditioning, AM/FM Radio, CD Player, Front Speakers, Keyless Entry, Power Locks, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1055305594,Santro Club EFI Original Condition,Hyundai,Santro,2006,153000,950000,Petrol,Lahore,Original,Imported,Manual,Used,"Rafi Gardens, Sahiwal","Alloy Rims, AM/FM Radio, DVD Player, Front Speakers, Navigation System, Power Locks, Power Steering, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080857747,Suzuki Mehran VXR 2006,Suzuki,Mehran VXR,2006,123456,499999,Petrol,Karachi,Original,Local,Manual,Used,"Gulshan-e-Kaneez Fatima, Karachi",Air Conditioning
1080852737,genion santro own name,Hyundai,Santro,2003,194857,720000,Petrol,Karachi,Original,Local,Manual,Used,"Mohlanwal, Lahore","AM/FM Radio, DVD Player, Front Speakers, USB and Auxillary Cable"
1080597188,Suzuki Swift DLX 1.3 Navigation 2021,Suzuki,Swift,2021,41000,3350000,Petrol,Islamabad,Original,Local,Automatic,Used,"F-11 Markaz, Islamabad","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, DVD Player, Front Speakers, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1078802748,Mehran vxr 2006,Suzuki,Mehran VXR,2006,100000,500000,Petrol,Rahimyar Khan,Original,Local,Manual,Used,"KLP Road, Sadiqabad","Air Conditioning, AM/FM Radio, Front Speakers"
1080527497,Honda City 2017 Model Islamabad,Honda,City IVTEC,2017,160000,3300000,Petrol,Islamabad,Original,Local,Manual,Used,"G-9, Islamabad",Air Conditioning
1079953931,"honda Civic VTI oriel 2005 sunroof edition, excellent condition",Honda,Civic Oriel,2005,130000,1575000,Petrol,Lahore,Original,Imported,Manual,Used,"I-14, Islamabad","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player, Cool Box, DVD Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, Sun Roof, Steering Switches, USB and Auxillary Cable"
1080747477,Hyundai Santro Executive full option,Hyundai,Santro,2005,120000,985000,Petrol,Lahore,Original,Local,Manual,Used,"Habib Colony, Sheikhüpura","Air Conditioning, AM/FM Radio, CD Player, Cassette Player, DVD Player, Front Speakers, Navigation System, Power Steering, Power Windows, Rear AC Vents, Rear Camera, Steering Switches, USB and Auxillary Cable"
1080518360,fresh. Corolla gli for sale,Toyota,Corolla GLI,2018,66000,4250000,Petrol,Lahore,Original,Local,Manual,Used,"Gujrat Bypass, Gujrat",CD Player
1080595424,suzuki swift 2013,Suzuki,Swift,2013,110000,1590000,Petrol,Karachi,Original,Local,Manual,Used,"Shadman 2, Karachi",AM/FM Radio
1080662670,Suzuki bolan 2017 Model Available for sale. just buy and drive,Suzuki,Bolan,2017,58000,1099000,Petrol,Lahore,Original,Local,Manual,Used,"Sambrial, Sialkot","AM/FM Radio, CD Player, DVD Player, Heated Seats, Rear speakers, USB and Auxillary Cable"
1080836751,Suzuki Alto VX converted to VXR,Suzuki,Alto,2021,22000,2370000,Petrol,Lahore,Original,Local,Manual,Used,"DHA Defence, Lahore","Immobilizer Key, Power Locks, Power Steering, Rear Camera"
1080848097,lancer 2005 modal 2007 register,Mitsubishi,Lancer,2005,139000,1350000,Petrol,Faisalabad,Original,Imported,Automatic,Used,"Citi Housing Society - Block B, Sialkot","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Keyless Entry, Rear speakers, Rear Camera, Sun Roof, USB and Auxillary Cable"
1080839841,Suzuki Mehran vxr 2017,Suzuki,Mehran VXR,2017,78000,1115000,Petrol,Lahore,Original,Local,Manual,Used,"Garden Town, Multan","Air Conditioning, CD Player, Cassette Player, Front Speakers"
1080360052,TOYOTA ALTIS GRANDE,Toyota,Altis Grande,2018,71500,4900000,Petrol,Karachi,Original,Local,Automatic,Used,"Ancholi, Karachi","ABS, Air Conditioning, Alloy Rims, Front Speakers, Front Camera, Power Locks, Power Mirrors, Power Steering, Power Windows"
1077092012,Toyota Passo keyless remote addition door sensor,Toyota,Passo,2006,90000,1590000,Petrol,Karachi,Original,Imported,Automatic,Used,"North Nazimabad, Karachi","Air Conditioning, AM/FM Radio, Cassette Player, Front Speakers, USB and Auxillary Cable"
1080867312,Yaris 2021 gli manual,Toyota,Yaris,2021,36000,3800000,Petrol,Punjab,Original,Local,Manual,Used,"Circular Road, Daska","ABS, Air Conditioning"
1079912243,Mitsubishi minicab for sale,Mitsubishi,Minicab Bravo,2013,90000,1050000,Petrol,Islamabad,Original,Imported,Manual,Used,"Rawat, Islamabad","ABS, Air Bags, Air Conditioning, DVD Player, Front Speakers, USB and Auxillary Cable"
1080689586,Suzuki alto Ene charg,Suzuki,Alto,2017,48000,2800000,Petrol,Karachi,Original,Imported,Automatic,Used,"B-17, Islamabad","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, DVD Player, Front Speakers, Heated Seats, Power Locks, Power Steering, Power Windows, Rear Camera, USB and Auxillary Cable"
